,vib_max,vib_min,vib_cur,accumulativeprofit,mins_mean_30,mins_ratio,cur_price,beginyear
SH600621,0.222032450897,0.0,0.0577075098814,2.22042907961,2.775,4.8036036036,13.33,2000
SZ002333,0.205030487805,0.0,0.0210387902696,1.52010908036,7.72666666667,1.97627264884,15.27,2010
SZ002397,0.216279069767,0.0,0.0451612903226,1.15992306338,5.90966666667,1.07789497434,6.37,2010
SZ002281,0.193666260658,0.0,0.0474788369525,2.90545117053,16.0383333333,1.73708822612,27.86,2009
SZ300088,0.217632241814,0.0,0.0366350067843,3.21098851577,7.081,1.05493574354,7.47,2010
SH600153,0.178189994379,0.0,0.0181069958848,6.48212690341,3.61233333333,3.37455015226,12.19,2000
SH600667,0.221582733813,0.0,0.0197628458498,2.1499762022,1.816,4.21806167401,7.66,2000
SZ002750,0.222222222222,0.0,0.107228915663,1.83211370658,8.43,1.08896797153,9.18,2015
SH600133,0.222222222222,0.0,0.0368421052632,1.69292879642,3.23233333333,2.94833453645,9.53,2000
SZ002115,0.221544715447,0.0,0.0392857142857,2.01901558396,5.69966666667,1.52465056436,8.69,2007
SZ300583,0.222105951602,0.0,0.0162601626016,0.661848622884,37.446,1.02601078887,38.42,2017
SH601555,0.222067039106,0.0,0.0165876777251,1.1819488262,6.54066666667,1.30261950871,8.52,2011
SZ002224,0.729487179487,0.0,0.036036036036,2.20650248421,5.39266666667,1.48720484609,8.02,2008
SZ000607,0.222910216718,0.0,0.0181818181818,1.82604638183,2.37666666667,2.32258064516,5.52,2000
SZ300628,0.2,0.0,0.0523471278567,2.12952704625,113.757333333,1.16977074005,133.07,2017
SZ002725,0.214331826985,0.0,0.0472324723247,0.988541261709,13.7233333333,1.01214476561,13.89,2014
SZ300207,0.217830882353,0.0,0.0294627383016,3.41597967716,9.56133333333,1.22263282666,11.69,2011
SH600573,0.22320441989,0.0,0.0220779220779,0.798291102185,4.517,1.72016825327,7.77,2003
SH600028,0.201652892562,0.00468018720749,0.0311526479751,3.64328094355,3.086,2.13545042126,6.59,2001
SH601968,0.223337515684,0.0,0.0235546038544,1.09335256621,4.62133333333,1.02784189267,4.75,2015
SZ300177,0.222545454545,0.0,0.029702970297,1.52299500582,9.724,1.05614973262,10.27,2011
SZ000959,0.195061728395,0.0,0.0396975425331,1.32074026394,1.952,2.72540983607,5.32,2000
SH600252,0.21923828125,0.0,0.0204081632653,5.71189462298,2.65033333333,1.50169789964,3.98,2000
SZ000026,0.239808153477,0.0,0.013,3.02515767506,3.57066666667,2.81740104556,10.06,2000
SH601989,0.210418794688,0.0,0.0073126142596,1.1062986649,4.16166666667,1.31678013616,5.48,2009
SH600558,0.222222222222,0.0,0.0171428571429,2.3216516939,4.41833333333,1.19502074689,5.28,2001
SH601567,0.221459227468,0.0,0.0118662351672,2.05120932838,7.604,1.22435560231,9.31,2011
SZ300145,0.222222222222,0.0,0.0555555555556,3.16258741336,10.8703333333,1.0735641348,11.67,2010
SZ002597,0.237654320988,0.0,0.0259287925697,3.65951801661,7.843,3.31633303583,26.01,2011
SZ300596,0.2,0.0,0.0194986072423,1.66176216054,16.601,1.09150051202,18.12,2017
SZ002448,0.531710914454,0.0,0.0182207931404,1.23225474412,7.99366666667,1.17593094533,9.4,2010
SH600143,0.220125786164,0.0,0.0115321252059,6.00640332836,4.16666666667,1.4712,6.13,2004
SZ000937,0.200723327306,0.0,0.0220588235294,3.34848682372,4.68366666667,1.16575332717,5.46,2000
SZ300391,0.222737819026,0.0,0.0278824415976,2.42575523815,12.6216666667,1.08068136802,13.64,2014
SH603800,0.181596452328,0.0,0.017608217168,0.891063655471,13.6183333333,1.00819973076,13.73,2015
SZ002016,0.221442885772,0.0,0.0413223140496,4.63180816849,3.35233333333,3.99423287263,13.39,2004
SH601595,0.199509403107,0.0,0.0156087408949,1.33141947253,18.5496666667,1.04044996316,19.3,2016
SZ002061,0.215898825655,0.0,0.0396935933148,3.81945388742,3.48633333333,4.17917582943,14.57,2006
SZ000419,0.219444444444,0.00434153400868,0.0307414104882,1.80371042237,3.167,1.77770760973,5.63,2000
SZ300550,0.122164743335,0.0,0.0583050847458,1.74675868923,27.3736666667,1.14051217106,31.22,2016
SZ300002,0.718604651163,0.0,0.0924855491329,1.10573878447,6.13533333333,1.16701075736,7.16,2009
SZ002435,0.221238938053,0.0,0.039039039039,1.52807062374,7.02433333333,2.45574906278,17.25,2010
SZ300094,0.184615384615,0.00854700854701,0.0402219140083,1.27086757531,4.838,1.55022736668,7.5,2010
SZ000751,0.329639889197,0.0,0.0106157112527,0.296853123714,2.31633333333,2.03770326666,4.72,2000
SZ300403,0.222274994063,0.0,0.0395256916996,1.19938918455,12.6906666667,1.03067871402,13.08,2014
SH600322,0.223021582734,0.0,0.0236486486486,0.829009472272,2.804,2.1362339515,5.99,2001
SH603536,0.112205801861,0.0,0.02536427415,1.73576101701,17.259,1.09508082739,18.9,2017
SH603730,0.149575757576,0.0,0.0162023877203,0.989857887007,34.5566666667,1.02700877785,35.49,2017
SH603178,0.114239742558,0.0,0.0226385636222,1.21036234696,12.378,1.05348198417,13.04,2017
SH601208,0.215538847118,0.00554016620499,0.0106951871658,0.5614675469,5.513,1.02303645928,5.64,2011
SZ300530,0.129032258065,0.0,0.0279242941359,1.98551248653,29.7563333333,1.10430272547,32.86,2016
SZ002587,0.222384784199,0.0,0.0139751552795,2.93970107794,6.219,1.04357613764,6.49,2011
SH600839,0.220946915352,0.0,0.0153374233129,0.322596745409,1.88466666667,1.73505482844,3.27,2000
SZ300627,0.200391644909,0.0,0.0315315315315,2.61849973343,36.1656666667,1.29708655539,46.91,2017
SH600970,0.22244488978,0.0,0.0296523517382,5.84676427862,6.35833333333,1.55858453473,9.91,2005
SH600773,0.219723183391,0.0,0.0146914789422,1.81594762495,1.82466666667,5.63390573621,10.28,2000
SZ000042,0.221941992434,0.0,0.0368055555556,2.42388783355,5.02933333333,2.89103923648,14.54,2000
SH600486,0.205095130603,0.0,0.0235026535254,8.67778290048,6.06966666667,8.710527761,52.87,2002
SZ300274,0.222222222222,0.0,0.0654481132075,3.44032778642,7.46233333333,2.40675391969,17.96,2011
SH603567,0.22228995225,0.0,0.0136887608069,0.839727868242,13.6873333333,1.01553747991,13.9,2015
SH601168,0.221917808219,0.0,0.013986013986,0.237864387645,5.08633333333,1.41752408415,7.21,2007
SH603959,0.15064866296,0.0,0.0295840656122,4.03275020214,16.0536666667,2.17146653932,34.86,2016
SZ002712,0.210456651224,0.0,0.0164648910412,1.72174853047,20.2846666667,1.02096821902,20.71,2014
SZ000755,0.222003929273,0.0,0.0153609831029,0.712272323002,3.183,2.05466540999,6.54,2000
SZ300035,0.17578125,0.0,0.0200927357032,1.02839497434,6.20033333333,1.05639481748,6.55,2009
SZ000737,0.2,0.0,0.0197530864198,0.814975129052,2.24166666667,1.81115241636,4.06,2000
SH603880,0.200568990043,0.0,0.0263044415696,1.39602856075,21.2753333333,1.10785573277,23.57,2017
SH601966,0.199614890886,0.0,0.0242326332795,1.00344985429,16.9363333333,1.09882107501,18.61,2016
SH603098,0.133685493702,0.0,0.0155860349127,1.24062756917,15.9673333333,1.01269258069,16.17,2016
SZ000983,0.204268292683,0.00609756097561,0.0737217598098,4.77443749336,4.682,1.82614267407,8.55,2000
SZ300180,0.190638297872,0.0,0.0146997060059,2.89383274627,9.88666666667,2.43560350641,24.08,2011
SZ000571,0.220689655172,0.0,0.016393442623,1.09320642943,1.62666666667,3.00614754098,4.89,2000
SZ300506,0.2,0.0,0.0234718826406,4.35152137564,18.9036666667,1.0955546543,20.71,2016
SH600236,0.223706176962,0.0,0.00868055555556,1.28351543397,2.75833333333,2.09546827795,5.78,2000
SZ000828,0.222652468538,0.0,0.0304990757856,2.54118669303,3.26366666667,3.34899397406,10.93,2000
SZ002059,0.22086638194,0.0,0.0201072386059,1.35258634548,3.52133333333,2.14975388111,7.57,2006
SZ002633,0.187,0.0,0.033950617284,0.810784494102,5.919,1.66751140395,9.87,2011
SH600502,0.222428174235,0.0,0.0120663650075,5.09176823982,3.032,2.19656992084,6.66,2003
SZ002831,0.200135992747,0.0,0.0181225081551,1.07390870204,54.3843333333,1.02897280467,55.96,2016
SH600219,0.221212121212,0.0033422459893,0.015015015015,1.13910461644,2.98433333333,1.12252876131,3.35,2000
SZ002316,0.221649484536,0.0,0.12736318408,0.980736439294,6.734,1.61865161865,10.9,2009
SH600115,0.223201174743,0.0,0.0335195530726,1.41229655941,2.26833333333,3.18295371051,7.22,2000
SH601952,0.200357781753,0.0,0.0107438016529,0.905321840962,12.4323333333,0.977290398692,12.15,2017
SZ000099,0.221843003413,0.0,0.0206310679612,1.09620292343,3.04533333333,2.72219789842,8.29,2000
SH600971,0.222585924714,0.0,0.047304730473,2.72595558731,5.03666666667,1.818663137,9.16,2004
SZ002280,0.222279392848,0.0,0.0328317373461,2.77740073944,6.70133333333,1.10575009948,7.41,2009
SH603789,0.222222222222,0.0,0.0255183413078,1.03633253658,12.4876666667,1.01940581374,12.73,2015
SZ300553,0.2,0.0,0.0234463276836,1.77827546157,32.674,1.10485401236,36.1,2016
SZ002641,0.208791208791,0.0,0.0121654501217,1.34395652267,4.09666666667,1.01057770545,4.14,2011
SH600025,0.2,0.0,0.0172839506173,1.19021719661,4.11966666667,0.992798770127,4.09,2017
SH601021,0.200091785223,0.0,0.028501379099,2.53581711139,31.215,1.05013615249,32.78,2015
SH603638,0.2,0.0,0.0261437908497,3.68104498708,22.942,1.49245924505,34.24,2017
SH601908,0.222483814008,0.0,0.0143737166324,0.421711256334,4.676,1.04790419162,4.9,2011
SH600452,0.221889055472,0.0,0.0229007633588,3.15274044647,3.58533333333,9.29341762737,33.32,2004
SZ002774,0.199453551913,0.0,0.0141458106638,1.07248190286,8.926,1.03741877661,9.26,2017
SZ000503,0.208605269519,0.0,0.0385681875473,6.7770910257,4.16366666667,9.65495156513,40.2,2000
SZ000150,0.36023054755,0.0,0.0241965973535,2.63944602184,1.80666666667,14.8339483395,26.8,2000
SH603111,0.199516324063,0.0,0.0356846473029,3.12679930527,11.2726666667,1.10000591401,12.4,2014
SH600318,0.41,0.0,0.0268576544315,3.17541837308,2.44833333333,4.59496255956,11.25,2000
SZ000635,0.223285486443,0.0,0.0355555555556,1.77250574425,3.79633333333,3.60874528053,13.7,2000
SH600688,0.222030981067,0.0,0.0117647058824,4.42839600009,2.89966666667,2.06920335671,6.0,2000
SH600259,0.221468074409,0.0,0.0214067278287,5.38028116358,9.02533333333,3.67742650318,33.19,2009
SZ000782,0.258771929825,0.0,0.0375,1.03932777936,2.03833333333,3.23793949305,6.6,2000
SZ300587,0.168684877499,0.0,0.0262787423745,1.07434095011,21.0293333333,1.03854932792,21.84,2017
SH601001,0.369198312236,0.0,0.0368421052632,0.959928548444,4.32733333333,1.32183022647,5.72,2006
SZ002449,0.204986149584,0.0,0.0345193839618,1.68056562354,6.39933333333,3.04094176477,19.46,2010
SZ300162,0.186440677966,0.0,0.0422721268164,0.927073017094,7.02566666667,1.10452151634,7.76,2011
SZ000729,0.21568627451,0.00444444444444,0.0198675496689,1.90385481376,5.194,1.47285329226,7.65,2000
SH603607,0.109076218691,0.0,0.033033033033,1.4847300898,32.224,1.06442403178,34.3,2017
SZ000779,0.222599830076,0.0,0.028,2.33829253245,2.16366666667,5.85580033893,12.67,2000
SH600965,0.217913204063,0.0,0.0136585365854,2.48567212742,2.153,4.76544356712,10.26,2004
SH601311,0.199902723735,0.0,0.0331325301205,1.49009786576,7.80433333333,1.72852688677,13.49,2011
SH600300,0.22113022113,0.0,0.0142857142857,1.05602445812,2.633,1.59893657425,4.21,2000
SZ002787,0.222222222222,0.0,0.0489795918367,1.23774124792,9.76,1.0368852459,10.12,2015
SZ002205,0.222345747638,0.0,0.0377008652658,0.616672796018,8.47366666667,1.95783014044,16.59,2008
SH603218,0.130219256435,0.0,0.025343189018,0.566254605839,19.012,1.0135703766,19.27,2016
SH601377,0.221993833505,0.0053050397878,0.0103550295858,1.00436032712,6.30033333333,1.07930797312,6.8,2010
SZ000970,1.13333333333,0.0,0.0298039215686,4.48757055695,3.55466666667,3.63747186797,12.93,2000
SZ002107,0.22214673913,0.0,0.0191780821918,2.30674670785,8.074,1.36487490711,11.02,2007
SZ000007,0.20233463035,0.0,0.0668543279381,3.65818625236,2.39066666667,6.09453430006,14.57,2000
SZ000999,0.2202680067,0.0,0.0224144710971,1.36097430759,3.16,8.18987341772,25.88,2000
SH601666,0.192015209125,0.00740740740741,0.040350877193,1.3757792191,3.87266666667,1.48218281976,5.74,2006
SZ300585,0.158958333333,0.0,0.0387779083431,2.51222741278,15.0766666667,1.17134645147,17.66,2016
SH600287,0.222403924775,0.0,0.0116448326055,0.792765709112,2.21533333333,3.11916942522,6.91,2000
SZ300660,0.19990038187,0.0,0.0195450716091,0.837218677341,59.6283333333,1.00992257596,60.22,2017
SH601727,0.348591549296,0.0,0.0166666666667,0.956276236691,3.265,1.84379785605,6.02,2008
SZ300124,0.22108418686,0.00682773109244,0.0546012269939,5.84120238506,17.9306666667,1.88392325996,33.78,2010
SZ002695,0.197252553716,0.0,0.0167701863354,2.15003244854,15.1903333333,1.06975927673,16.25,2012
SH600978,0.187265917603,0.0,0.0154394299287,5.33901408904,2.717,3.12108943688,8.48,2004
SZ300434,0.222167889161,0.0,0.0269141531323,2.94975861417,21.2383333333,1.03868790709,22.06,2015
SH600360,0.222222222222,0.0,0.0219941348974,2.1525473475,3.31933333333,2.06668005624,6.86,2001
SH603298,0.129211403184,0.0,0.0199724517906,0.831001771961,14.5216666667,1.01572363136,14.75,2016
SH603198,0.221776216759,0.0,0.0208604954368,0.986139364069,15.7266666667,0.986858838491,15.52,2015
SH600888,0.221837088388,0.0,0.0135363790186,2.29763475816,5.13933333333,1.15773770917,5.95,2000
SZ000584,0.22268907563,0.0,0.0217086834734,6.18951874125,2.65533333333,5.38538789857,14.3,2000
SH603385,0.151090849886,0.0,0.0142857142857,0.963494093726,18.9603333333,0.971501907491,18.42,2017
SZ002542,0.214839424142,0.0,0.0155239327296,3.78089855136,7.17833333333,1.07963779893,7.75,2011
SH603633,0.2,0.0,0.0337078651685,1.69768910457,14.859,1.10370819032,16.4,2016
SZ300057,0.222147197839,0.0,0.0208574739282,0.771059097217,6.757,1.2964333284,8.76,2010
SZ000758,0.220596510974,0.0,0.00819672131148,6.02952805497,4.21966666667,1.45035152856,6.12,2000
SH603586,0.147902869757,0.0,0.0211168465509,0.701764853077,21.2016666667,1.01925949218,21.61,2017
SZ002832,0.127842127842,0.0,0.0423214285714,1.50602717804,49.1223333333,1.15487185055,56.73,2016
SZ000685,0.195822454308,0.0,0.0224948875256,4.70112606982,2.266,4.36893203883,9.9,2000
SZ002635,0.221459762944,0.0,0.0331773713313,4.11807917519,17.7146666667,1.33787445431,23.7,2011
SZ002905,0.199761715647,0.0,0.0290010741139,1.26431608186,33.3623333333,1.1411072367,38.07,2017
SZ000657,0.222141296431,0.0,0.033303330333,0.920474011251,3.07833333333,3.67731456416,11.32,2000
SZ000969,0.829886591061,0.0,0.015444015444,1.31177868197,4.63333333333,1.68561151079,7.81,2000
SZ002186,0.271308870269,0.0,0.021875,0.863176519389,14.083,1.14890293261,16.18,2007
SH603188,0.200081333876,0.0,0.0145666423889,1.0092389955,13.9396666667,0.992850139889,13.84,2014
SH600428,0.216624685139,0.0,0.0191938579655,2.41706726277,2.871,1.83908045977,5.28,2002
SZ002146,0.217105263158,0.0,0.0320388349515,1.68324536399,4.663,2.21316748874,10.32,2007
SH600029,0.225225225225,0.0,0.0367647058824,3.87136438457,2.28433333333,4.80227637531,10.97,2003
SZ300633,0.199044585987,0.0,0.0718631178707,3.67297564166,16.6116666667,1.66930871877,27.73,2017
SZ000622,0.507547169811,0.0,0.0183486238532,0.10986255818,1.08166666667,4.06779661017,4.4,2000
SZ000608,0.214574898785,0.0,0.0519287833828,1.83620724352,3.27566666667,2.06675485906,6.77,2000
SH600812,0.219512195122,0.00475435816165,0.0112359550562,1.38484677404,1.932,2.32919254658,4.5,2000
SH603336,0.21346068414,0.0,0.0522629310345,1.44410291266,18.2796666667,1.04761210088,19.15,2016
SH600081,0.222701149425,0.0,0.0162206001622,2.28196063331,2.318,5.37100949094,12.45,2000
SH600884,0.219491525424,0.0,0.0374414976599,4.7154772232,3.14666666667,6.28283898305,19.77,2000
SZ300055,0.21805624075,0.0,0.0435560859189,1.5040341776,15.4016666667,1.1258521805,17.34,2010
SZ002690,0.222222222222,0.0,0.0133049494412,3.6352888489,16.801,1.12433783703,18.89,2012
SZ002632,0.192307692308,0.0098643649815,0.0123456790123,1.48143570921,7.67266666667,1.05699887045,8.11,2011
SZ002390,0.222129783694,0.0,0.0217654171705,1.64098229416,7.983,1.04847801578,8.37,2010
SH600425,0.216577540107,0.0,0.0465753424658,2.15191084011,2.902,1.28876636802,3.74,2003
SH600658,0.222115384615,0.0,0.0224260958206,1.13996252329,2.62733333333,3.77949758944,9.93,2000
SZ002815,0.116845878136,0.0,0.0375741595254,1.34978318768,27.645,1.12750949539,31.17,2016
SH600420,0.221366024518,0.0,0.0128976784179,5.49392414511,4.83633333333,2.42125577228,11.71,2004
SH603605,0.117680662668,0.0,0.0690789473684,1.31783269798,25.1396666667,1.15753324759,29.1,2017
SZ002492,0.2,0.0,0.0225806451613,0.950461090496,6.161,1.02256127252,6.3,2010
SZ002039,0.219911783239,0.0,0.0137075718016,3.43451652075,5.654,2.73257870534,15.45,2005
SH600583,0.209610604805,0.0,0.01261829653,6.53006738654,4.96766666667,1.28430517346,6.38,2002
SZ002119,0.222769230769,0.0,0.0268907563025,1.55091545306,3.15233333333,5.77032885693,18.19,2007
SH603017,0.194634146341,0.0,0.0405797101449,1.3308589223,13.5216666667,1.03907309257,14.05,2014
SZ002029,0.190130624093,0.0,0.0245726495726,6.0290856294,5.684,1.6572836031,9.42,2004
SZ002461,0.201322556943,0.0,0.0150753768844,0.626347256392,7.99966666667,1.25505229385,10.04,2010
SZ300667,0.15,0.0,0.0428686977622,2.44765504678,29.0183333333,1.31468611797,38.15,2017
SZ002048,0.221822541966,0.00725689404935,0.016120906801,18.084192847,3.28866666667,6.09973646868,20.06,2005
SZ000750,0.222797927461,0.0,0.0133037694013,0.816021131753,1.911,2.38618524333,4.56,2000
SZ002387,0.205992509363,0.0,0.0193003618818,0.965044670571,7.16266666667,2.31757259866,16.6,2010
SH600310,0.220970873786,0.0,0.0220588235294,2.58364454949,5.088,1.08687106918,5.53,2001
SH600073,0.222394420767,0.0,0.0151098901099,1.99965358998,4.044,1.8175074184,7.35,2000
SZ000671,0.274744027304,0.0,0.0496277915633,10.749736044,4.08833333333,1.97635548308,8.08,2000
SH600082,0.223333333333,0.0,0.017825311943,1.61818495347,3.01633333333,1.8698198696,5.64,2000
SZ300419,0.200173560891,0.0,0.0386533665835,1.5661306722,7.741,1.05929466477,8.2,2015
SZ300101,0.222222222222,0.0,0.0459183673469,1.88065310819,11.249,1.26411236554,14.22,2010
SZ002141,0.221810089021,0.0,0.0306451612903,1.9285384506,4.50166666667,1.39503887449,6.28,2007
SH601678,0.307531380753,0.00772200772201,0.0352697095436,1.23077953941,4.86733333333,2.00109574031,9.74,2010
SH600088,0.216029479503,0.0,0.0257234726688,1.32253450562,7.17733333333,1.74438045699,12.52,2000
SH603399,0.221468926554,0.0,0.022641509434,1.52558425518,8.17133333333,1.96418373175,16.05,2012
SZ300484,0.2,0.0,0.11744966443,3.03018777602,17.5656666667,1.09417993434,19.22,2016
SZ000710,0.195156695157,0.0,0.0292778139232,6.63222473668,1.8,25.9444444444,46.7,2000
SZ002487,0.222003929273,0.0,0.0153846153846,0.430253657446,4.469,1.02707540837,4.59,2010
SZ000545,0.219602977667,0.0,0.0110375275938,1.39459677979,2.015,2.25310173697,4.54,2000
SZ300132,0.219794344473,0.0,0.0176630434783,1.31836616656,6.87466666667,1.08223429015,7.44,2010
SZ300011,0.646655231561,0.0,0.0225641025641,1.21650633311,8.79266666667,1.12480097051,9.89,2009
SZ002424,0.222339027595,0.0,0.0234192037471,3.30282496238,12.986,0.999537963961,12.98,2010
SZ300562,0.199893390192,0.0,0.0277777777778,2.64093681306,17.4486666667,1.06025293241,18.5,2016
SH600085,0.222071307301,0.0,0.0301204819277,13.3465520446,11.8693333333,2.8729498989,34.1,2000
SZ300007,0.918440625801,0.0,0.120473022912,1.20084972053,10.738,1.34755075433,14.47,2009
SH600480,0.222006472492,0.0,0.0235546038544,3.22812561103,2.94266666667,4.78137743543,14.07,2003
SZ000822,0.210873146623,0.0,0.0271270036991,1.60645780172,2.914,2.83115991764,8.25,2000
SH603040,0.196624259982,0.0,0.0344827586207,2.8007238398,50.78,1.29558881449,65.79,2017
SZ300651,0.2,0.0,0.0266704903929,1.78861257624,27.283,1.3096067148,35.73,2017
SZ002483,0.217770034843,0.0,0.0191082802548,0.499177825991,4.575,1.03606557377,4.74,2010
SH603329,0.2,0.0,0.0725615929801,2.05327846988,27.013,1.15351867619,31.16,2017
SZ300527,0.118511263467,0.0,0.0353034510115,2.55629580078,15.7416666667,1.63260984648,25.7,2016
SZ300171,0.221370388117,0.0,0.0274790919952,0.878064202309,8.20033333333,1.0389821552,8.52,2011
SZ300276,0.222414539161,0.0,0.040710584752,2.45836228061,9.65033333333,1.43000241788,13.8,2011
SH603585,0.105868475376,0.0,0.019869818431,1.15481139826,28.867,1.02054248796,29.46,2016
